epoch,learning_rate,train_loss,val_loss,val_dice,val_iou,val_mae,val_boundary_f1
217,2.4338663683585096e-05,1.2514852058887482,1.4291816759109497,0.8850571194291115,0.8180648644268512,0.0417519759514834,0.6712347906827927
218,2.3006245953567052e-05,1.2520518982410431,1.4311833190917969,0.8841220165789128,0.8172385107725859,0.0418543027155101,0.6724200588464737
219,2.1711233347937567e-05,1.2485464251041412,1.4305534076690674,0.8843107967078686,0.8177392596751452,0.0418538297305349,0.670602084249258
220,2.0453838796092424e-05,1.247109267711639,1.4292530059814452,0.8846717834472656,0.8183640120178461,0.0415991117467638,0.6698552486300469
221,1.9234269042167613e-05,1.2466967952251435,1.4295307540893554,0.8845948225259781,0.8182456790655851,0.0417563226353377,0.6702757814526558
222,1.805272461104577e-05,1.246625418663025,1.4269622802734374,0.8857354743778706,0.8192026156932115,0.041585610457696,0.6720004715025425
223,1.6909399775385576e-05,1.250890325307846,1.4252249097824097,0.8865783379971981,0.8201366547495127,0.0414335268409922,0.6693711607158184
224,1.5804482523678755e-05,1.24815802693367,1.4322656869888306,0.8839062432944774,0.8167135468870401,0.042383679045597,0.6705008812248707
225,1.473815452934041e-05,1.248397217988968,1.4304589748382568,0.8847163383662701,0.8174194817990065,0.0422419201140292,0.6707774075865746
226,1.3710591120838151e-05,1.2480379486083983,1.4251587247848512,0.8864862824976444,0.8201971603184939,0.0414089766575489,0.670445400327444
227,1.2721961252863852e-05,1.2507549834251404,1.4270932722091674,0.8857728534936905,0.8198820360004901,0.0413686056109145,0.6697546854615212
228,1.177242747855365e-05,1.2465850114822388,1.4294924688339234,0.884770103096962,0.8180610063672066,0.0419928661733865,0.6717747189104557
229,1.086214592276072e-05,1.245054887533188,1.4279538869857789,0.8854420779645443,0.8191497959941626,0.041536274323007,0.6704867768287659
230,9.99126625638462e-06,1.249516829252243,1.4307956838607787,0.8842870062589645,0.8175277408957481,0.042108853419777,0.670548046529293
231,9.159931671762156e-06,1.2542235553264618,1.431479697227478,0.8840826357901096,0.8176881310343742,0.0422436816187109,0.6701997750997544
232,8.368278859123298e-06,1.2484257161617278,1.4291271829605103,0.8850184291601181,0.8188471338152885,0.0417654258455149,0.6690028597414494
233,7.616437984116093e-06,1.2516003906726838,1.4281551027297974,0.885314763635397,0.8193980440497398,0.0415508509927894,0.6692742086946964
234,6.904532666404579e-06,1.2511068892478945,1.4290083360671997,0.8850448882579803,0.819056088924408,0.0417810487386304,0.6695914137363433
235,6.23267995934293e-06,1.2507036340236664,1.4292495155334473,0.884889270067215,0.8190211167931557,0.0416852532653138,0.668205131739378
236,5.600990330729174e-06,1.2502448403835296,1.4285794401168823,0.8850748825073242,0.8190969811379909,0.0416879298794083,0.6698685595393181
237,5.0095676446419e-06,1.253151761293411,1.428212742805481,0.885274897813797,0.8192989789694548,0.0417197732732165,0.6707171633839607
238,4.458509144362444e-06,1.251003452539444,1.4317646741867065,0.884270201921463,0.817250697016716,0.0421847467229235,0.6676284651458263
239,3.947905436386058e-06,1.2506381607055663,1.428304877281189,0.8852921184897423,0.8187554950267076,0.041808395005064,0.6708309246599674
240,3.4778404755241477e-06,1.2496291863918303,1.4301648473739623,0.8846857604384423,0.8178358629345894,0.0420179886417463,0.6694840179383754
241,3.0483915511001107e-06,1.246599361896515,1.4307834577560423,0.8845929780602455,0.8176813693344593,0.0421888533642049,0.6691124793887139
242,2.6596292742412947e-06,1.24643319606781,1.4278011512756348,0.8856547875702381,0.8190943291783332,0.041754276381107,0.6694374319911003
